Date,Symbol,Close
2023-11-03,^IXIC,13478.2802734375
2023-11-06,^IXIC,13518.7802734375
2023-11-07,^IXIC,13639.8603515625
2023-11-08,^IXIC,13650.41015625
2023-11-09,^IXIC,13521.4501953125
2023-11-10,^IXIC,13798.1103515625
2023-11-13,^IXIC,13767.740234375
2023-11-14,^IXIC,14094.3798828125
2023-11-15,^IXIC,14103.83984375
2023-11-16,^IXIC,14113.669921875
2023-11-17,^IXIC,14125.48046875
2023-11-20,^IXIC,14284.5302734375
2023-11-21,^IXIC,14199.98046875
2023-11-22,^IXIC,14265.8603515625
2023-11-24,^IXIC,14250.849609375
2023-11-27,^IXIC,14241.01953125
2023-11-28,^IXIC,14281.759765625
2023-11-29,^IXIC,14258.490234375
2023-11-30,^IXIC,14226.2197265625
2023-12-01,^IXIC,14305.0302734375
2023-12-04,^IXIC,14185.490234375
2023-12-05,^IXIC,14229.91015625
2023-12-06,^IXIC,14146.7099609375
2023-12-07,^IXIC,14339.990234375
2023-12-08,^IXIC,14403.9697265625
2023-12-11,^IXIC,14432.490234375
2023-12-12,^IXIC,14533.400390625
2023-12-13,^IXIC,14733.9599609375
2023-12-14,^IXIC,14761.5595703125
2023-12-15,^IXIC,14813.919921875
2023-12-18,^IXIC,14904.8095703125
2023-12-19,^IXIC,15003.2197265625
2023-12-20,^IXIC,14777.9404296875
2023-12-21,^IXIC,14963.8701171875
2023-12-22,^IXIC,14992.9697265625
2023-12-26,^IXIC,15074.5703125
2023-12-27,^IXIC,15099.1796875
2023-12-28,^IXIC,15095.1396484375
2023-12-29,^IXIC,15011.349609375
2024-01-02,^IXIC,14765.9404296875
2024-01-03,^IXIC,14592.2099609375
2024-01-04,^IXIC,14510.2998046875
2024-01-05,^IXIC,14524.0703125
2024-01-08,^IXIC,14843.76953125
2024-01-09,^IXIC,14857.7099609375
2024-01-10,^IXIC,14969.650390625
2024-01-11,^IXIC,14970.1904296875
2024-01-12,^IXIC,14972.759765625
2024-01-16,^IXIC,14944.349609375
2024-01-17,^IXIC,14855.6201171875
2024-01-18,^IXIC,15055.650390625
2024-01-19,^IXIC,15310.9697265625
2024-01-22,^IXIC,15360.2900390625
2024-01-23,^IXIC,15425.9404296875
2024-01-24,^IXIC,15481.919921875
2024-01-25,^IXIC,15510.5
2024-01-26,^IXIC,15455.3603515625
2024-01-29,^IXIC,15628.0400390625
2024-01-30,^IXIC,15509.900390625
2024-01-31,^IXIC,15164.009765625
2024-02-01,^IXIC,15361.6396484375
2024-02-02,^IXIC,15628.9501953125
2024-02-05,^IXIC,15597.6796875
2024-02-06,^IXIC,15609.0
2024-02-07,^IXIC,15756.6396484375
2024-02-08,^IXIC,15793.7099609375
2024-02-09,^IXIC,15990.66015625
2024-02-12,^IXIC,15942.5498046875
2024-02-13,^IXIC,15655.599609375
2024-02-14,^IXIC,15859.150390625
2024-02-15,^IXIC,15906.169921875
2024-02-16,^IXIC,15775.650390625
2024-02-20,^IXIC,15630.7802734375
2024-02-21,^IXIC,15580.8701171875
2024-02-22,^IXIC,16041.6201171875
2024-02-23,^IXIC,15996.8203125
2024-02-26,^IXIC,15976.25
2024-02-27,^IXIC,16035.2998046875
2024-02-28,^IXIC,15947.740234375
2024-02-29,^IXIC,16091.919921875
2024-03-01,^IXIC,16274.9404296875
2024-03-04,^IXIC,16207.509765625
2024-03-05,^IXIC,15939.58984375
2024-03-06,^IXIC,16031.5400390625
2024-03-07,^IXIC,16273.3798828125
2024-03-08,^IXIC,16085.1103515625
2024-03-11,^IXIC,16019.26953125
2024-03-12,^IXIC,16265.6396484375
2024-03-13,^IXIC,16177.76953125
2024-03-14,^IXIC,16128.5302734375
2024-03-15,^IXIC,15973.169921875
2024-03-18,^IXIC,16103.4501953125
2024-03-19,^IXIC,16166.7900390625
2024-03-20,^IXIC,16369.41015625
2024-03-21,^IXIC,16401.83984375
2024-03-22,^IXIC,16428.8203125
2024-03-25,^IXIC,16384.470703125
2024-03-26,^IXIC,16315.7001953125
2024-03-27,^IXIC,16399.51953125
2024-03-28,^IXIC,16379.4599609375
2024-04-01,^IXIC,16396.830078125
2024-04-02,^IXIC,16240.4501953125
2024-04-03,^IXIC,16277.4599609375
2024-04-04,^IXIC,16049.080078125
2024-04-05,^IXIC,16248.51953125
2024-04-08,^IXIC,16253.9599609375
2024-04-09,^IXIC,16306.6396484375
2024-04-10,^IXIC,16170.3603515625
2024-04-11,^IXIC,16442.19921875
2024-04-12,^IXIC,16175.08984375
2024-04-15,^IXIC,15885.01953125
2024-04-16,^IXIC,15865.25
2024-04-17,^IXIC,15683.3701171875
2024-04-18,^IXIC,15601.5
2024-04-19,^IXIC,15282.009765625
2024-04-22,^IXIC,15451.3095703125
2024-04-23,^IXIC,15696.6396484375
2024-04-24,^IXIC,15712.75
2024-04-25,^IXIC,15611.759765625
2024-04-26,^IXIC,15927.900390625
2024-04-29,^IXIC,15983.080078125
2024-04-30,^IXIC,15657.8203125
2024-05-01,^IXIC,15605.48046875
2024-05-02,^IXIC,15840.9599609375
2024-05-03,^IXIC,16156.330078125
2024-05-06,^IXIC,16349.25
2024-05-07,^IXIC,16332.5595703125
2024-05-08,^IXIC,16302.759765625
2024-05-09,^IXIC,16346.259765625
2024-05-10,^IXIC,16340.8701171875
2024-05-13,^IXIC,16388.240234375
2024-05-14,^IXIC,16511.1796875
2024-05-15,^IXIC,16742.390625
2024-05-16,^IXIC,16698.3203125
2024-05-17,^IXIC,16685.970703125
2024-05-20,^IXIC,16794.869140625
2024-05-21,^IXIC,16832.619140625
2024-05-22,^IXIC,16801.5390625
2024-05-23,^IXIC,16736.029296875
2024-05-24,^IXIC,16920.7890625
2024-05-28,^IXIC,17019.880859375
2024-05-29,^IXIC,16920.580078125
2024-05-30,^IXIC,16737.080078125
2024-05-31,^IXIC,16735.01953125
2024-06-03,^IXIC,16828.669921875
2024-06-04,^IXIC,16857.05078125
2024-06-05,^IXIC,17187.900390625
2024-06-06,^IXIC,17173.119140625
2024-06-07,^IXIC,17133.130859375
2024-06-10,^IXIC,17192.529296875
2024-06-11,^IXIC,17343.55078125
2024-06-12,^IXIC,17608.439453125
2024-06-13,^IXIC,17667.560546875
2024-06-14,^IXIC,17688.880859375
2024-06-17,^IXIC,17857.01953125
2024-06-18,^IXIC,17862.23046875
2024-06-20,^IXIC,17721.58984375
2024-06-21,^IXIC,17689.359375
2024-06-24,^IXIC,17496.8203125
2024-06-25,^IXIC,17717.650390625
2024-06-26,^IXIC,17805.16015625
2024-06-27,^IXIC,17858.6796875
2024-06-28,^IXIC,17732.599609375
2024-07-01,^IXIC,17879.30078125
2024-07-02,^IXIC,18028.759765625
2024-07-03,^IXIC,18188.30078125
2024-07-05,^IXIC,18352.759765625
2024-07-08,^IXIC,18403.740234375
2024-07-09,^IXIC,18429.2890625
2024-07-10,^IXIC,18647.44921875
2024-07-11,^IXIC,18283.41015625
2024-07-12,^IXIC,18398.44921875
2024-07-15,^IXIC,18472.5703125
2024-07-16,^IXIC,18509.33984375
2024-07-17,^IXIC,17996.919921875
2024-07-18,^IXIC,17871.220703125
2024-07-19,^IXIC,17726.939453125
2024-07-22,^IXIC,18007.5703125
2024-07-23,^IXIC,17997.349609375
2024-07-24,^IXIC,17342.41015625
2024-07-25,^IXIC,17181.720703125
2024-07-26,^IXIC,17357.880859375
2024-07-29,^IXIC,17370.19921875
2024-07-30,^IXIC,17147.419921875
2024-07-31,^IXIC,17599.400390625
2024-08-01,^IXIC,17194.150390625
2024-08-02,^IXIC,16776.16015625
2024-08-05,^IXIC,16200.080078125
2024-08-06,^IXIC,16366.849609375
2024-08-07,^IXIC,16195.8095703125
2024-08-08,^IXIC,16660.01953125
2024-08-09,^IXIC,16745.30078125
2024-08-12,^IXIC,16780.609375
2024-08-13,^IXIC,17187.609375
2024-08-14,^IXIC,17192.599609375
2024-08-15,^IXIC,17594.5
2024-08-16,^IXIC,17631.720703125
2024-08-19,^IXIC,17876.76953125
2024-08-20,^IXIC,17816.939453125
2024-08-21,^IXIC,17918.990234375
2024-08-22,^IXIC,17619.349609375
2024-08-23,^IXIC,17877.7890625
2024-08-26,^IXIC,17725.76953125
2024-08-27,^IXIC,17754.8203125
2024-08-28,^IXIC,17556.029296875
2024-08-29,^IXIC,17516.4296875
2024-08-30,^IXIC,17713.619140625
2024-09-03,^IXIC,17136.30078125
2024-09-04,^IXIC,17084.30078125
2024-09-05,^IXIC,17127.66015625
2024-09-06,^IXIC,16690.830078125
2024-09-09,^IXIC,16884.599609375
2024-09-10,^IXIC,17025.880859375
2024-09-11,^IXIC,17395.529296875
2024-09-12,^IXIC,17569.6796875
2024-09-13,^IXIC,17683.98046875
2024-09-16,^IXIC,17592.130859375
2024-09-17,^IXIC,17628.060546875
2024-09-18,^IXIC,17573.30078125
2024-09-19,^IXIC,18013.98046875
2024-09-20,^IXIC,17948.3203125
2024-09-23,^IXIC,17974.26953125
2024-09-24,^IXIC,18074.51953125
2024-09-25,^IXIC,18082.2109375
2024-09-26,^IXIC,18190.2890625
2024-09-27,^IXIC,18119.58984375
2024-09-30,^IXIC,18189.169921875
2024-10-01,^IXIC,17910.359375
2024-10-02,^IXIC,17925.119140625
2024-10-03,^IXIC,17918.48046875
2024-10-04,^IXIC,18137.849609375
2024-10-07,^IXIC,17923.900390625
2024-10-08,^IXIC,18182.919921875
2024-10-09,^IXIC,18291.619140625
2024-10-10,^IXIC,18282.05078125
2024-10-11,^IXIC,18342.939453125
2024-10-14,^IXIC,18502.689453125
2024-10-15,^IXIC,18315.58984375
2024-10-16,^IXIC,18367.080078125
2024-10-17,^IXIC,18373.609375
2024-10-18,^IXIC,18489.55078125
2024-10-21,^IXIC,18540.009765625
2024-10-22,^IXIC,18579.76953125
2024-10-23,^IXIC,18276.650390625
2024-10-24,^IXIC,18415.490234375
2024-10-25,^IXIC,18518.609375
2024-10-28,^IXIC,18567.189453125
2024-10-29,^IXIC,18712.75
2024-10-30,^IXIC,18607.9296875
2024-10-31,^IXIC,18095.150390625
2024-11-01,^IXIC,18239.919921875
2024-11-04,^IXIC,18179.98046875
2024-11-05,^IXIC,18439.169921875
2024-11-06,^IXIC,18983.470703125
2024-11-07,^IXIC,19269.4609375
2024-11-08,^IXIC,19286.779296875
2024-11-11,^IXIC,19298.759765625
2024-11-12,^IXIC,19281.400390625
2024-11-13,^IXIC,19230.720703125
2024-11-14,^IXIC,19107.650390625
2024-11-15,^IXIC,18680.119140625
2024-11-18,^IXIC,18791.810546875
2024-11-19,^IXIC,18987.470703125
2024-11-20,^IXIC,18966.140625
2024-11-21,^IXIC,18972.419921875
2024-11-22,^IXIC,19003.650390625
2024-11-25,^IXIC,19054.83984375
2024-11-26,^IXIC,19174.30078125
2024-11-27,^IXIC,19060.48046875
2024-11-29,^IXIC,19218.169921875
2024-12-02,^IXIC,19403.94921875
2024-12-03,^IXIC,19480.91015625
2024-12-04,^IXIC,19735.119140625
2024-12-05,^IXIC,19700.259765625
2024-12-06,^IXIC,19859.76953125
2024-12-09,^IXIC,19736.689453125
2024-12-10,^IXIC,19687.240234375
2024-12-11,^IXIC,20034.890625
2024-12-12,^IXIC,19902.83984375
2024-12-13,^IXIC,19926.720703125
2024-12-16,^IXIC,20173.890625
2024-12-17,^IXIC,20109.060546875
2024-12-18,^IXIC,19392.689453125
2024-12-19,^IXIC,19372.76953125
2024-12-20,^IXIC,19572.599609375
2024-12-23,^IXIC,19764.880859375
2024-12-24,^IXIC,20031.130859375
2024-12-26,^IXIC,20020.359375
2024-12-27,^IXIC,19722.029296875
2024-12-30,^IXIC,19486.7890625
2024-12-31,^IXIC,19310.7890625
2025-01-02,^IXIC,19280.7890625
2025-01-03,^IXIC,19621.6796875
2025-01-06,^IXIC,19864.98046875
2025-01-07,^IXIC,19489.6796875
2025-01-08,^IXIC,19478.880859375
2025-01-10,^IXIC,19161.630859375
2025-01-13,^IXIC,19088.099609375
2025-01-14,^IXIC,19044.390625
2025-01-15,^IXIC,19511.23046875
2025-01-16,^IXIC,19338.2890625
2025-01-17,^IXIC,19630.19921875
2025-01-21,^IXIC,19756.779296875
2025-01-22,^IXIC,20009.33984375
2025-01-23,^IXIC,20053.6796875
2025-01-24,^IXIC,19954.30078125
2025-01-27,^IXIC,19341.830078125
2025-01-28,^IXIC,19733.58984375
2025-01-29,^IXIC,19632.3203125
2025-01-30,^IXIC,19681.75
2025-01-31,^IXIC,19627.439453125
2025-02-03,^IXIC,19391.9609375
2025-02-04,^IXIC,19654.01953125
2025-02-05,^IXIC,19692.330078125
2025-02-06,^IXIC,19791.990234375
2025-02-07,^IXIC,19523.400390625
2025-02-10,^IXIC,19714.26953125
2025-02-11,^IXIC,19643.859375
2025-02-12,^IXIC,19649.94921875
2025-02-13,^IXIC,19945.640625
2025-02-14,^IXIC,20026.76953125
2025-02-18,^IXIC,20041.259765625
2025-02-19,^IXIC,20056.25
2025-02-20,^IXIC,19962.359375
2025-02-21,^IXIC,19524.009765625
2025-02-24,^IXIC,19286.9296875
2025-02-25,^IXIC,19026.390625
2025-02-26,^IXIC,19075.259765625
2025-02-27,^IXIC,18544.419921875
2025-02-28,^IXIC,18847.279296875
2025-03-03,^IXIC,18350.189453125
2025-03-04,^IXIC,18285.16015625
2025-03-05,^IXIC,18552.73046875
2025-03-06,^IXIC,18069.259765625
2025-03-07,^IXIC,18196.220703125
2025-03-10,^IXIC,17468.3203125
2025-03-11,^IXIC,17436.099609375
2025-03-12,^IXIC,17648.44921875
2025-03-13,^IXIC,17303.009765625
2025-03-14,^IXIC,17754.08984375
2025-03-17,^IXIC,17808.66015625
2025-03-18,^IXIC,17504.119140625
2025-03-19,^IXIC,17750.7890625
2025-03-20,^IXIC,17691.630859375
2025-03-21,^IXIC,17784.05078125
2025-03-24,^IXIC,18188.58984375
2025-03-25,^IXIC,18271.859375
2025-03-26,^IXIC,17899.01953125
2025-03-27,^IXIC,17804.029296875
2025-03-28,^IXIC,17322.990234375
2025-03-31,^IXIC,17299.2890625
2025-04-01,^IXIC,17449.890625
2025-04-02,^IXIC,17601.05078125
2025-04-03,^IXIC,16550.609375
2025-04-04,^IXIC,15587.7900390625
2025-04-07,^IXIC,15603.259765625
2025-04-08,^IXIC,15267.91015625
2025-04-09,^IXIC,17124.970703125
2025-04-10,^IXIC,16387.310546875
2025-04-11,^IXIC,16724.4609375
2025-04-14,^IXIC,16831.48046875
2025-04-15,^IXIC,16823.169921875
2025-04-16,^IXIC,16307.16015625
2025-04-17,^IXIC,16286.4501953125
2025-04-21,^IXIC,15870.900390625
2025-04-22,^IXIC,16300.419921875
2025-04-23,^IXIC,16708.05078125
2025-04-24,^IXIC,17166.0390625
2025-04-25,^IXIC,17382.939453125
2025-04-28,^IXIC,17366.130859375
2025-04-29,^IXIC,17461.3203125
2025-04-30,^IXIC,17446.33984375
2025-05-01,^IXIC,17710.740234375
2025-05-02,^IXIC,17977.73046875
2025-05-05,^IXIC,17844.240234375
2025-05-06,^IXIC,17689.66015625
2025-05-07,^IXIC,17738.16015625
2025-05-08,^IXIC,17928.140625
2025-05-09,^IXIC,17928.919921875
2025-05-12,^IXIC,18708.33984375
2025-05-13,^IXIC,19010.08984375
2025-05-14,^IXIC,19146.810546875
2025-05-15,^IXIC,19112.3203125
2025-05-16,^IXIC,19211.099609375
2025-05-19,^IXIC,19215.4609375
2025-05-20,^IXIC,19142.7109375
2025-05-21,^IXIC,18872.640625
2025-05-22,^IXIC,18925.740234375
2025-05-23,^IXIC,18737.2109375
2025-05-27,^IXIC,19199.16015625
2025-05-28,^IXIC,19100.939453125
2025-05-29,^IXIC,19175.869140625
2025-05-30,^IXIC,19113.76953125
2025-06-02,^IXIC,19242.609375
2025-06-03,^IXIC,19398.9609375
2025-06-04,^IXIC,19460.490234375
2025-06-05,^IXIC,19298.44921875
2025-06-06,^IXIC,19529.94921875
2025-06-09,^IXIC,19591.240234375
2025-06-10,^IXIC,19714.990234375
2025-06-11,^IXIC,19615.880859375
2025-06-12,^IXIC,19662.490234375
2025-06-13,^IXIC,19406.830078125
2025-06-16,^IXIC,19701.2109375
2025-06-17,^IXIC,19521.08984375
2025-06-18,^IXIC,19546.26953125
2025-06-20,^IXIC,19447.41015625
2025-06-23,^IXIC,19630.970703125
2025-06-24,^IXIC,19912.529296875
2025-06-25,^IXIC,19973.55078125
2025-06-26,^IXIC,20167.91015625
2025-06-27,^IXIC,20273.4609375
2025-06-30,^IXIC,20369.73046875
2025-07-01,^IXIC,20202.890625
2025-07-02,^IXIC,20393.130859375
2025-07-03,^IXIC,20601.099609375
2025-07-07,^IXIC,20412.51953125
2025-07-08,^IXIC,20418.4609375
2025-07-09,^IXIC,20611.33984375
2025-07-10,^IXIC,20630.66015625
2025-07-11,^IXIC,20585.529296875
2025-07-14,^IXIC,20640.330078125
2025-07-15,^IXIC,20677.80078125
2025-07-16,^IXIC,20730.490234375
2025-07-17,^IXIC,20885.650390625
2025-07-18,^IXIC,20895.650390625
2025-07-21,^IXIC,20974.1796875
2025-07-22,^IXIC,20892.689453125
2025-07-23,^IXIC,21020.01953125
2025-07-24,^IXIC,21057.9609375
2025-07-25,^IXIC,21108.3203125
2025-07-28,^IXIC,21178.580078125
2025-07-29,^IXIC,21098.2890625
2025-07-30,^IXIC,21129.669921875
2025-07-31,^IXIC,21122.44921875
2025-08-01,^IXIC,20650.130859375
2025-08-04,^IXIC,21053.580078125
2025-08-05,^IXIC,20916.55078125
2025-08-06,^IXIC,21169.419921875
2025-08-07,^IXIC,21242.69921875
2025-08-08,^IXIC,21450.01953125
2025-08-11,^IXIC,21385.400390625
2025-08-12,^IXIC,21681.900390625
2025-08-13,^IXIC,21713.140625
2025-08-14,^IXIC,21710.669921875
2025-08-15,^IXIC,21622.98046875
2025-08-18,^IXIC,21629.76953125
2025-08-19,^IXIC,21314.94921875
2025-08-20,^IXIC,21172.859375
2025-08-21,^IXIC,21100.310546875
2025-08-22,^IXIC,21496.5390625
2025-08-25,^IXIC,21449.2890625
2025-08-26,^IXIC,21544.26953125
2025-08-27,^IXIC,21590.140625
2025-08-28,^IXIC,21705.16015625
2025-08-29,^IXIC,21455.55078125
2025-09-02,^IXIC,21279.630859375
2025-09-03,^IXIC,21497.73046875
2025-09-04,^IXIC,21707.689453125
2025-09-05,^IXIC,21700.390625
2025-09-08,^IXIC,21798.69921875
2025-09-09,^IXIC,21879.490234375
2025-09-10,^IXIC,21886.060546875
2025-09-11,^IXIC,22043.0703125
2025-09-12,^IXIC,22141.099609375
2025-09-15,^IXIC,22348.75
2025-09-16,^IXIC,22333.9609375
2025-09-17,^IXIC,22261.330078125
2025-09-18,^IXIC,22470.720703125
2025-09-19,^IXIC,22631.48046875
2025-09-22,^IXIC,22788.98046875
2025-09-23,^IXIC,22573.470703125
2025-09-24,^IXIC,22497.859375
2025-09-25,^IXIC,22384.69921875
2025-09-26,^IXIC,22484.0703125
2025-09-29,^IXIC,22591.150390625
2025-09-30,^IXIC,22660.009765625
2025-10-01,^IXIC,22755.16015625
2025-10-02,^IXIC,22844.05078125
2025-10-03,^IXIC,22780.509765625
2025-10-06,^IXIC,22941.669921875
2025-10-07,^IXIC,22788.359375
2025-10-08,^IXIC,23043.380859375
2025-10-09,^IXIC,23024.630859375
2025-10-10,^IXIC,22204.4296875
2025-10-13,^IXIC,22694.609375
2025-10-14,^IXIC,22521.69921875
2025-10-15,^IXIC,22670.080078125
2025-10-16,^IXIC,22562.5390625
2025-10-17,^IXIC,22679.970703125
2025-10-20,^IXIC,22990.5390625
2025-10-21,^IXIC,22953.669921875
2025-10-22,^IXIC,22740.400390625
2025-10-23,^IXIC,22941.80078125
2025-10-24,^IXIC,23204.869140625
2025-10-27,^IXIC,23637.4609375
2025-10-28,^IXIC,23827.490234375
2025-10-29,^IXIC,23958.470703125
2025-10-30,^IXIC,23581.140625
2025-10-31,^IXIC,23724.9609375
2025-11-03,^IXIC,23834.720703125
2025-11-04,^IXIC,23348.640625
2025-11-05,^IXIC,23499.80078125
2025-11-06,^IXIC,23053.990234375
2025-11-07,^IXIC,23004.5390625
2025-11-10,^IXIC,23527.169921875
2025-11-11,^IXIC,23468.30078125
2025-11-12,^IXIC,23406.4609375
2025-11-13,^IXIC,22870.359375
2025-11-14,^IXIC,22900.58984375
2025-11-17,^IXIC,22708.0703125
2025-11-18,^IXIC,22432.849609375
2025-11-19,^IXIC,22564.23046875
2025-11-20,^IXIC,22078.05078125
2025-11-21,^IXIC,22273.080078125
2025-11-24,^IXIC,22872.009765625
2025-11-25,^IXIC,23025.58984375
2025-11-26,^IXIC,23214.689453125
2025-11-28,^IXIC,23365.689453125
2025-12-01,^IXIC,23275.919921875
2025-12-02,^IXIC,23413.669921875
2025-12-03,^IXIC,23454.08984375
2025-12-04,^IXIC,23505.140625
2025-12-05,^IXIC,23578.130859375
2025-12-08,^IXIC,23545.900390625
2025-12-09,^IXIC,23576.490234375
2025-12-10,^IXIC,23654.150390625
2025-12-11,^IXIC,23593.859375
2025-12-12,^IXIC,23195.169921875
2025-12-15,^IXIC,23057.41015625
2025-12-16,^IXIC,23111.4609375
2025-12-17,^IXIC,22693.3203125
2025-12-18,^IXIC,23006.359375
2025-12-19,^IXIC,23307.619140625
2025-12-22,^IXIC,23428.830078125
2025-12-23,^IXIC,23561.83984375
2025-12-24,^IXIC,23613.310546875
2025-12-26,^IXIC,23593.099609375
2025-12-29,^IXIC,23474.349609375
2025-12-30,^IXIC,23419.080078125
2025-12-31,^IXIC,23241.990234375
2026-01-02,^IXIC,23235.630859375
2026-01-05,^IXIC,23395.8203125
2026-01-06,^IXIC,23547.169921875
2026-01-07,^IXIC,23584.279296875
2026-01-08,^IXIC,23480.01953125
2026-01-09,^IXIC,23671.349609375
2026-01-12,^IXIC,23733.900390625
2026-01-13,^IXIC,23709.869140625
2026-01-14,^IXIC,23471.75
2026-01-15,^IXIC,23530.01953125
2026-01-16,^IXIC,23515.390625
2026-01-20,^IXIC,22954.3203125
2026-01-21,^IXIC,23224.8203125
2026-01-22,^IXIC,23436.01953125
2026-01-23,^IXIC,23501.240234375
2026-01-26,^IXIC,23601.359375
2026-01-27,^IXIC,23817.099609375
2026-01-28,^IXIC,23857.44921875
2026-01-29,^IXIC,23685.119140625
2026-01-30,^IXIC,23461.8203125
2026-02-02,^IXIC,23592.109375
2026-02-03,^IXIC,23255.189453125
2026-02-04,^IXIC,22904.580078125
2026-02-05,^IXIC,22540.58984375
2026-02-06,^IXIC,23031.2109375
2026-02-09,^IXIC,23238.669921875
2026-02-10,^IXIC,23102.470703125
